Chr Pos BRG1 BRG2 BRG3 BRG4 BRG5 BRM1 BRM2 BRM3 BRM4 BRM5 BRM6 BRM7 BRM8 BRM9 BRM10 CHCA1 CHCA2 CHCA3 CHCA4 CHCA5 CHCA6 CHCA7 CHCA8 CHCA9 CHCA10 CHCA11 CHCA12 CHCA13 CHCA14 CHCA15 CHCU1 CHCU2 CHCU3 CHCU4 CHCU5 CHCU6 CHCU7 CHCU8 CHCU9 CHCU10 CHCU11 CHCU12 CHFR1 CHFR2 CHFR3 CHFR4 CHFR5 CHFR6 CHFR7 CHFR8 CHFR9 CHFR10 CHFR11 CHFR12 CHFR3.1 CHFR14 CHFR15 TXL1 TXL2 TXL3 TXL4
25 88645 1 2 1 9 0 2 2 2 2 2 1 2 2 2 9 1 2 2 2 2 2 1 2 9 9 2 2 1 2 1 1 9 2 1 1 1 1 1 1 9 2 1 2 1 2 2 1 0 1 2 2 2 2 2 1 2 2 1 1 1 1
25 88900 0 2 0 0 0 0 0 0 2 1 1 1 0 1 0 1 2 2 2 2 2 1 2 0 1 2 9 1 2 9 1 0 2 1 1 1 0 0 0 2 2 1 2 1 2 2 1 0 9 2 2 2 2 2 1 2 2 9 1 1 1
25 89013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0
25 89168 0 2 0 0 0 0 0 0 2 0 1 1 0 1 9 1 2 2 2 2 2 1 2 0 1 9 9 1 2 1 1 1 2 2 1 1 0 9 0 2 1 1 2 1 2 2 2 9 0 2 2 2 2 2 2 2 2 1 1 1 1
25 89357 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 89428 1 2 1 0 0 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 1 2 0 9 9 2 1 2 9 1 1 2 1 1 1 1 1 1 2 1 1 9 9 2 2 1 9 1 2 2 2 2 2 1 2 2 1 1 1 1
25 89519 0 2 0 0 0 0 9 1 2 1 1 1 0 2 1 1 2 2 2 2 2 1 2 9 1 2 1 1 2 1 1 1 2 1 1 1 0 0 0 2 9 1 2 0 9 2 9 0 9 2 2 2 2 2 1 2 2 1 9 1 1
25 89537 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 90411 1 2 1 0 0 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 1 2 0 1 2 2 1 2 1 1 1 2 2 1 1 1 1 1 2 2 1 2 0 2 2 1 9 1 2 2 2 2 2 1 2 2 1 1 1 0
25 90865 1 0 1 0 0 2 1 0 0 1 0 1 2 0 9 0 0 0 0 0 0 0 0 0 9 0 1 0 9 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9
25 90893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 90942 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 91321 1 2 1 0 0 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 1 2 0 9 2 2 1 2 1 1 1 2 2 1 1 1 1 1 2 2 1 2 9 2 2 2 0 9 2 2 2 2 2 2 2 2 1 1 1 1
25 91338 1 0 1 0 0 2 1 1 0 1 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 91406 0 0 0 0 0 0 9 1 0 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 91461 0 0 0 0 0 0 9 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 91604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 1 0 9 0 0 0 0 1 0 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 91748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 91937 1 0 1 9 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 9 0 9 0 0 0 0 0 9 1 1 1 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 91939 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 91948 9 2 1 0 0 2 2 2 2 2 1 2 2 2 2 1 2 2 9 2 2 1 2 0 1 2 2 9 2 9 1 1 2 2 1 9 1 1 1 2 2 1 2 0 2 2 2 0 9 2 2 2 2 2 2 2 2 1 9 0 1
25 91978 1 2 1 0 0 2 2 2 2 2 1 2 2 2 2 1 2 2 9 2 2 1 2 0 1 2 2 1 2 1 1 1 2 2 1 1 1 1 1 2 2 1 2 1 2 2 2 0 1 2 2 2 2 2 2 2 2 1 0 0 1
25 91984 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 92054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 92104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
25 92197 9 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 9 0 0 9 0 9 0 0 0 0 0 0 0 1 1 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 92443 1 0 1 0 0 2 9 2 0 1 0 1 2 9 2 0 0 0 0 0 9 0 0 0 0 9 1 0 9 0 0 0 0 0 0 0 1 2 9 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 9 0
25 92531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 1 0 0 0 0 9 0
25 92827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 93116 1 0 1 0 9 2 2 2 0 1 0 1 2 9 2 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 93217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 93277 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 9 0 0 9 9 0 0 0 0 0 0 0 0 9 0 0 0
25 93465 1 0 1 0 0 2 1 1 0 1 0 1 2 0 9 0 0 0 0 9 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
25 93601 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0
25 93952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 95311 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 95388 1 0 0 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
25 95431 1 0 9 0 0 2 1 1 0 1 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 0 1 1 1 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 95724 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 95973 1 2 1 0 0 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 1 2 0 1 9 2 9 2 0 1 9 2 2 1 1 1 1 1 2 1 1 2 1 2 2 2 0 1 2 2 2 2 2 2 2 2 1 1 9 1
25 95987 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 9 0
25 96766 0 9 1 0 0 2 2 2 1 1 1 2 2 1 9 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 9 1 1 0 0 9 1 0 0 1 0 0 1 1 1 9 1 0
25 96771 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 96897 0 9 0 0 0 0 0 0 2 1 1 1 0 1 9 1 2 2 2 2 2 1 2 0 0 2 9 1 9 9 1 1 2 2 1 1 0 0 0 2 1 1 2 9 2 2 2 0 1 2 2 2 2 2 2 2 9 0 1 9 1
25 96913 0 2 0 0 0 0 0 0 2 1 1 1 0 1 9 1 2 2 2 2 2 1 2 0 0 2 9 0 9 9 1 1 2 2 1 1 0 0 0 2 1 1 2 1 2 2 2 0 0 2 2 2 2 2 2 2 2 0 1 9 1
25 96987 1 0 0 0 0 2 2 2 0 0 0 1 2 1 2 0 0 0 0 0 0 0 0 0 9 0 1 9 0 9 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 97024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 97206 1 2 1 0 0 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 1 2 0 1 2 9 1 2 9 1 1 2 2 1 1 1 1 1 2 1 1 2 1 2 2 2 0 9 2 2 2 2 2 2 2 2 1 1 1 1
25 97239 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 9 1 1 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 97240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 97494 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 9 0
25 97548 9 0 1 0 0 9 9 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 97572 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 97608 1 2 1 1 1 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 9 9 2 9 1 2 1 2 2 2 2 1 1 2 2 2 2 2 2 2 1 2 2 2 1 0 2 2 2 2 2 2 2 2 1 1 2 2
25 97610 0 2 0 0 0 0 0 0 2 1 1 1 0 1 0 1 2 2 2 2 2 1 2 9 9 2 9 0 2 1 1 1 2 1 1 1 0 0 0 2 2 1 2 1 2 2 1 0 0 2 2 2 2 2 0 2 2 1 1 1 1
25 97667 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 1 0 0 0 9 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 98044 0 0 0 0 9 0 9 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0
25 98566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0
25 99505 1 2 0 1 1 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 1 2 1 9 2 2 9 2 9 2 2 2 2 1 1 2 2 2 2 2 2 2 9 2 2 2 1 9 9 2 2 2 2 2 2 2 1 0 9 2
25 99598 1 0 1 0 0 2 0 0 0 1 0 1 1 0 9 0 0 0 0 0 0 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 1 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 100057 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 100211 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 100372 1 0 1 0 0 2 9 1 0 1 0 1 1 1 2 0 0 0 0 0 0 0 0 0 9 9 1 0 0 0 0 0 0 9 0 0 1 1 1 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0
25 100583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9
25 101367 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 9 0 0 0 9 0 0 0 1 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 101478 9 0 1 0 0 2 2 2 0 1 0 1 2 1 9 0 0 0 0 0 0 0 0 9 0 9 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 9 0 0
25 101641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 101776 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 0 0 1 1 0 0 1 1 9 1 0 1 0 0 0 0 2 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 101900 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 1 1 0 0 1 1 1 1 0 1 9 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
25 104502 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0
25 104859 9 0 1 0 0 2 2 1 0 1 0 1 1 1 2 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 9 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 104910 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 1 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 105057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 105239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 1 1 0 0 9 1 0 0 1 9 0 1 1 0 0 0 0
25 105304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 9 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 106158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 9
25 106572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 106824 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
25 106989 1 0 9 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 9 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 107266 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 107346 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 107414 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 9 0
25 107590 9 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 107938 9 0 0 0 0 0 1 0 0 9 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0
25 108010 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1 2 1 1 0 1 0 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 0 9 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 9 0 0 0 0
25 108281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 108643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 9 0 0 1
25 109273 1 0 1 0 0 2 2 2 0 1 0 1 2 0 2 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 1 9 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
25 109441 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 109732 0 2 0 0 0 0 0 0 2 1 1 1 0 1 0 0 2 2 2 2 2 1 2 0 9 1 1 1 9 1 1 1 0 1 1 1 0 0 0 1 1 0 2 1 2 2 1 0 9 2 2 2 2 2 1 2 2 1 1 1 1
25 110021 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 110022 0 0 0 0 0 9 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 110213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 110258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 110944 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
25 111200 1 2 9 0 0 2 2 2 2 2 0 2 2 2 2 1 2 2 2 2 9 1 2 0 1 2 2 1 2 1 1 1 2 2 1 1 1 1 1 2 1 1 2 1 2 2 2 0 1 2 2 2 2 2 2 2 2 0 1 1 1
25 111260 0 0 0 0 0 0 1 0 0 0 9 0 0 9 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 111494 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 111810 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 111929 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 111982 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 111988 1 0 1 0 0 2 2 2 0 1 0 1 2 1 2 0 0 0 0 0 0 0 0 9 9 0 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 1 0 0 0 0 0 0
25 112150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 112220 0 9 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 112410 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 113401 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 113613 2 1 2 2 1 2 2 2 1 2 1 1 2 2 2 2 1 1 2 1 1 1 1 2 1 1 2 2 0 1 1 1 2 1 2 2 2 2 2 1 1 2 2 1 0 0 1 2 9 0 1 0 0 2 1 0 0 1 1 1 1
